role,id_film,id_actor,id_serie
role7,715,274,NULL
role8,715,164,NULL
role9,715,188,NULL
role10,715,341,NULL
role11,715,438,NULL
role12,715,302,NULL
role13,715,343,NULL
role14,715,336,NULL
role15,715,2,NULL
role16,715,21,NULL
role17,715,268,NULL
role0,716,106,NULL
role1,716,259,NULL
role2,716,460,NULL
role3,716,15,NULL
role4,716,377,NULL
role5,716,37,NULL
role6,716,373,NULL
role7,716,37,NULL
role8,716,347,NULL
role9,716,473,NULL
role10,716,102,NULL
role11,716,47,NULL
role12,716,116,NULL
role13,716,215,NULL
role14,716,316,NULL
role15,716,132,NULL
role0,717,475,NULL
role1,717,387,NULL
role2,717,121,NULL
role3,717,363,NULL
role4,717,93,NULL
role5,717,411,NULL
role6,717,15,NULL
role7,717,308,NULL
role8,717,476,NULL
role9,717,473,NULL
role10,717,441,NULL
role11,717,211,NULL
role12,717,487,NULL
role13,717,93,NULL
role14,717,303,NULL
role15,717,141,NULL
role16,717,77,NULL
role17,717,406,NULL
role18,717,238,NULL
role0,718,93,NULL
role1,718,35,NULL
role2,718,380,NULL
role3,718,224,NULL
role4,718,277,NULL
role5,718,198,NULL
role6,718,269,NULL
role7,718,145,NULL
role8,718,473,NULL
role9,718,493,NULL
role10,718,36,NULL
role0,719,317,NULL
role1,719,315,NULL
role2,719,377,NULL
role3,719,24,NULL
role4,719,175,NULL
role5,719,498,NULL
role6,719,8,NULL
role7,719,21,NULL
role8,719,427,NULL
role9,719,244,NULL
role10,719,406,NULL
role11,719,426,NULL
role0,720,189,NULL
role1,720,186,NULL
role2,720,74,NULL
role3,720,366,NULL
role4,720,207,NULL
role5,720,136,NULL
role6,720,454,NULL
role7,720,419,NULL
role8,720,445,NULL
role9,720,447,NULL
role10,720,269,NULL
role11,720,324,NULL
role12,720,500,NULL
role13,720,10,NULL
role14,720,451,NULL
role15,720,465,NULL
role16,720,484,NULL
role17,720,132,NULL
role18,720,21,NULL
role0,721,140,NULL
role1,721,500,NULL
role2,721,7,NULL
role3,721,1,NULL
role4,721,132,NULL
role5,721,142,NULL
role6,721,429,NULL
role7,721,94,NULL
role8,721,109,NULL
role9,721,247,NULL
role10,721,275,NULL
role11,721,56,NULL
role12,721,478,NULL
role13,721,396,NULL
role14,721,64,NULL
role0,722,151,NULL
role1,722,44,NULL
role2,722,394,NULL
role3,722,402,NULL
role4,722,76,NULL
role5,722,265,NULL
role6,722,107,NULL
role7,722,229,NULL
role8,722,401,NULL
role9,722,193,NULL
role10,722,72,NULL
role0,723,325,NULL
role1,723,485,NULL
role2,723,188,NULL
role3,723,164,NULL
role4,723,14,NULL
role5,723,83,NULL
role6,723,478,NULL
role7,723,412,NULL
role8,723,314,NULL
role9,723,276,NULL
role10,723,145,NULL
role11,723,240,NULL
role12,723,48,NULL
role13,723,473,NULL
role14,723,265,NULL
role15,723,149,NULL
role16,723,348,NULL
role17,723,330,NULL
role18,723,219,NULL
role19,723,172,NULL
role0,724,483,NULL
role1,724,112,NULL
role2,724,126,NULL
role3,724,292,NULL
role4,724,47,NULL
role5,724,139,NULL
role6,724,398,NULL
role7,724,81,NULL
role8,724,419,NULL
role9,724,71,NULL
role10,724,369,NULL
role11,724,405,NULL
role12,724,81,NULL
role13,724,453,NULL
role0,725,150,NULL
role1,725,2,NULL
role2,725,264,NULL
role3,725,95,NULL
role4,725,224,NULL
role5,725,101,NULL
role6,725,307,NULL
role7,725,130,NULL
role8,725,393,NULL
role9,725,327,NULL
role10,725,52,NULL
role11,725,207,NULL
role12,725,85,NULL
role13,725,224,NULL
role14,725,369,NULL
role15,725,104,NULL
role16,725,131,NULL
role17,725,165,NULL
role18,725,135,NULL
role19,725,480,NULL
role0,726,182,NULL
role1,726,370,NULL
role2,726,482,NULL
role3,726,141,NULL
role4,726,469,NULL
role5,726,29,NULL
role6,726,144,NULL
role7,726,15,NULL
role8,726,339,NULL
role9,726,46,NULL
role10,726,93,NULL
role0,727,173,NULL
role1,727,55,NULL
role2,727,293,NULL
role3,727,166,NULL
role4,727,306,NULL
role5,727,488,NULL
role6,727,495,NULL
role7,727,191,NULL
role8,727,57,NULL
role9,727,221,NULL
role10,727,163,NULL
role11,727,210,NULL
role12,727,38,NULL
role13,727,318,NULL
role0,728,169,NULL
role1,728,212,NULL
role2,728,198,NULL
role3,728,493,NULL
role4,728,429,NULL
role5,728,483,NULL
role6,728,494,NULL
role7,728,459,NULL
role8,728,285,NULL
role9,728,224,NULL
role10,728,92,NULL
role11,728,181,NULL
role12,728,20,NULL
role13,728,251,NULL
role14,728,204,NULL
role15,728,441,NULL
role16,728,400,NULL
role0,729,387,NULL
role1,729,178,NULL
role2,729,471,NULL
role3,729,153,NULL
role4,729,203,NULL
role5,729,340,NULL
role6,729,174,NULL
role7,729,49,NULL
role8,729,21,NULL
role9,729,460,NULL
role10,729,395,NULL
role11,729,439,NULL
role12,729,222,NULL
role13,729,495,NULL
role14,729,186,NULL
role15,729,133,NULL
role16,729,421,NULL
role17,729,231,NULL
role0,730,309,NULL
role1,730,142,NULL
role2,730,1,NULL
role3,730,340,NULL
role4,730,110,NULL
role5,730,493,NULL
role6,730,446,NULL
role7,730,36,NULL
role8,730,140,NULL
role9,730,241,NULL
role10,730,371,NULL
role11,730,247,NULL
role12,730,60,NULL
role13,730,77,NULL
role14,730,407,NULL
role15,730,23,NULL
role0,731,289,NULL
role1,731,331,NULL
role2,731,438,NULL
role3,731,93,NULL
role4,731,424,NULL
role5,731,63,NULL
role6,731,284,NULL
role7,731,89,NULL
role8,731,54,NULL
role9,731,93,NULL
role10,731,47,NULL
role11,731,253,NULL
role12,731,221,NULL
role13,731,441,NULL
role14,731,203,NULL
role0,732,47,NULL
role1,732,409,NULL
role2,732,55,NULL
role3,732,231,NULL
role4,732,447,NULL
role5,732,421,NULL
role6,732,130,NULL
role7,732,11,NULL
role8,732,418,NULL
role9,732,190,NULL
role10,732,178,NULL
role11,732,342,NULL
role12,732,245,NULL
role13,732,384,NULL
role14,732,449,NULL
role0,733,410,NULL
role1,733,493,NULL
role2,733,43,NULL
role3,733,385,NULL
role4,733,374,NULL
role5,733,87,NULL
role6,733,64,NULL
role7,733,295,NULL
role8,733,319,NULL
role9,733,306,NULL
role10,733,461,NULL
role11,733,144,NULL
role12,733,233,NULL
role13,733,444,NULL
role14,733,309,NULL
role15,733,112,NULL
role16,733,304,NULL
role17,733,441,NULL
role18,733,119,NULL
role19,733,444,NULL
role20,733,464,NULL
role21,733,372,NULL
role0,734,19,NULL
role1,734,159,NULL
role2,734,230,NULL
role3,734,269,NULL
role4,734,38,NULL
role5,734,390,NULL
role6,734,252,NULL
role7,734,266,NULL
role8,734,345,NULL
role9,734,394,NULL
role10,734,320,NULL
role11,734,246,NULL
role12,734,49,NULL
role13,734,6,NULL
role14,734,468,NULL
role15,734,67,NULL
role16,734,166,NULL
role17,734,375,NULL
role18,734,396,NULL
role19,734,103,NULL
role20,734,481,NULL
role21,734,383,NULL
role0,735,193,NULL
role1,735,188,NULL
role2,735,276,NULL
role3,735,269,NULL
role4,735,298,NULL
role5,735,296,NULL
role6,735,463,NULL
role7,735,82,NULL
role8,735,360,NULL
role9,735,222,NULL
role10,735,418,NULL
role11,735,474,NULL
role12,735,400,NULL
role13,735,127,NULL
role14,735,46,NULL
role15,735,294,NULL
role16,735,119,NULL
role17,735,39,NULL
role18,735,367,NULL
role0,736,51,NULL
role1,736,448,NULL
role2,736,76,NULL
role3,736,214,NULL
role4,736,96,NULL
role5,736,176,NULL
role6,736,500,NULL
role7,736,322,NULL
role8,736,9,NULL
role9,736,333,NULL
role10,736,350,NULL
role11,736,448,NULL
role12,736,39,NULL
role13,736,162,NULL
role14,736,83,NULL
role15,736,264,NULL
role16,736,282,NULL
role17,736,322,NULL
role18,736,474,NULL
role0,737,317,NULL
role1,737,475,NULL
role2,737,409,NULL
role3,737,363,NULL
role4,737,38,NULL
role5,737,168,NULL
role6,737,181,NULL
role7,737,302,NULL
role8,737,324,NULL
role9,737,316,NULL
role10,737,51,NULL
role11,737,317,NULL
role12,737,343,NULL
role13,737,277,NULL
role14,737,275,NULL
role0,738,100,NULL
role1,738,293,NULL
role2,738,59,NULL
role3,738,448,NULL
role4,738,170,NULL
role5,738,396,NULL
role6,738,487,NULL
role7,738,336,NULL
role8,738,169,NULL
role9,738,28,NULL
role10,738,168,NULL
role11,738,241,NULL
role12,738,427,NULL
role13,738,61,NULL
role14,738,223,NULL
role15,738,55,NULL
role16,738,441,NULL
role17,738,93,NULL
role18,738,422,NULL
role19,738,462,NULL
role20,738,107,NULL
role21,738,356,NULL
role22,738,154,NULL
role23,738,72,NULL
role24,738,331,NULL
role25,738,46,NULL
role26,738,159,NULL
role0,739,187,NULL
role1,739,169,NULL
role2,739,194,NULL
role3,739,203,NULL
role4,739,405,NULL
role5,739,277,NULL
role6,739,12,NULL
role7,739,280,NULL
role8,739,456,NULL
role9,739,306,NULL
role10,739,340,NULL
role11,739,350,NULL
role12,739,226,NULL
role13,739,22,NULL
role14,739,409,NULL
role15,739,284,NULL
role16,739,357,NULL
role17,739,170,NULL
role0,740,429,NULL
role1,740,16,NULL
role2,740,474,NULL
role3,740,224,NULL
role4,740,17,NULL
role5,740,376,NULL
role6,740,80,NULL
role7,740,257,NULL
role8,740,442,NULL
role9,740,53,NULL
role10,740,41,NULL
role11,740,112,NULL
role12,740,385,NULL
role13,740,95,NULL
role14,740,377,NULL
role15,740,206,NULL
role16,740,38,NULL
role17,740,24,NULL
role18,740,163,NULL
role19,740,59,NULL
role20,740,20,NULL
role21,740,183,NULL
role22,740,281,NULL
role0,741,221,NULL
role1,741,435,NULL
role2,741,296,NULL
role3,741,419,NULL
role4,741,118,NULL
role5,741,108,NULL
role6,741,500,NULL
role7,741,156,NULL
role8,741,362,NULL
role9,741,32,NULL
role10,741,406,NULL
role0,742,228,NULL
role1,742,320,NULL
role2,742,87,NULL
role3,742,96,NULL
role4,742,497,NULL
role5,742,279,NULL
role6,742,378,NULL
role7,742,222,NULL
role8,742,21,NULL
role9,742,249,NULL
role10,742,101,NULL
role11,742,314,NULL
role0,743,5,NULL
role1,743,170,NULL
role2,743,232,NULL
role3,743,434,NULL
role4,743,151,NULL
role5,743,361,NULL
role6,743,49,NULL
role7,743,157,NULL
role8,743,491,NULL
role9,743,290,NULL
role10,743,121,NULL
role11,743,142,NULL
role12,743,98,NULL
role13,743,427,NULL
role14,743,250,NULL
role15,743,441,NULL
role16,743,107,NULL
role0,744,489,NULL
role1,744,5,NULL
role2,744,162,NULL
role3,744,200,NULL
role4,744,456,NULL
role5,744,181,NULL
role6,744,15,NULL
role7,744,34,NULL
role8,744,333,NULL
role9,744,349,NULL
role10,744,396,NULL
role11,744,324,NULL
role0,745,12,NULL
role1,745,178,NULL
role2,745,50,NULL
role3,745,134,NULL
role4,745,365,NULL
role5,745,302,NULL
role6,745,348,NULL
role7,745,192,NULL
role8,745,58,NULL
role9,745,125,NULL
role10,745,288,NULL
role11,745,252,NULL
role0,746,483,NULL
role1,746,383,NULL
role2,746,3,NULL
role3,746,112,NULL
role4,746,45,NULL
role5,746,390,NULL
role6,746,107,NULL
role7,746,179,NULL
role8,746,266,NULL
role9,746,171,NULL
role10,746,201,NULL
role11,746,487,NULL
role12,746,322,NULL
role13,746,480,NULL
role0,747,74,NULL
role1,747,263,NULL
role2,747,474,NULL
role3,747,221,NULL
role4,747,297,NULL
role5,747,32,NULL
role6,747,2,NULL
role7,747,144,NULL
role8,747,165,NULL
role9,747,380,NULL
role10,747,258,NULL
role11,747,380,NULL
role12,747,212,NULL
role13,747,489,NULL
role14,747,261,NULL
role0,748,58,NULL
role1,748,93,NULL
role2,748,286,NULL
role3,748,84,NULL
role4,748,238,NULL
role5,748,488,NULL
role6,748,33,NULL
role7,748,15,NULL
role8,748,388,NULL
role9,748,197,NULL
role10,748,160,NULL
role11,748,129,NULL
role12,748,223,NULL
role13,748,261,NULL
role14,748,362,NULL
role0,749,211,NULL
role1,749,30,NULL
role2,749,41,NULL
role3,749,247,NULL
role4,749,67,NULL
role5,749,457,NULL
role6,749,238,NULL
role7,749,488,NULL
role8,749,67,NULL
role9,749,222,NULL
role10,749,380,NULL
role11,749,195,NULL
role12,749,238,NULL
role13,749,157,NULL
role0,750,301,NULL
role1,750,124,NULL
role2,750,338,NULL
role3,750,181,NULL
role4,750,439,NULL
role5,750,293,NULL
role6,750,116,NULL
role7,750,420,NULL
role8,750,74,NULL
role9,750,105,NULL
role10,750,310,NULL
role0,751,428,NULL
role1,751,453,NULL
role2,751,144,NULL
role3,751,408,NULL
role4,751,133,NULL
role5,751,243,NULL
role6,751,127,NULL
role7,751,102,NULL
role8,751,374,NULL
role9,751,344,NULL
role10,751,83,NULL
role11,751,18,NULL
role12,751,411,NULL
role13,751,49,NULL
role14,751,77,NULL
role15,751,341,NULL
role16,751,362,NULL
role17,751,141,NULL
role18,751,46,NULL
role19,751,437,NULL
role20,751,446,NULL
role21,751,24,NULL
role22,751,27,NULL
role0,752,342,NULL
role1,752,378,NULL
role2,752,8,NULL
role3,752,466,NULL
role4,752,310,NULL
role5,752,108,NULL
role6,752,109,NULL
role7,752,349,NULL
role8,752,429,NULL
role9,752,242,NULL
role10,752,82,NULL
role11,752,324,NULL
role12,752,228,NULL
role0,753,162,NULL
role1,753,260,NULL
role2,753,318,NULL
role3,753,86,NULL
role4,753,281,NULL
role5,753,50,NULL
role6,753,182,NULL
role7,753,199,NULL
role8,753,139,NULL
role9,753,323,NULL
role0,754,252,NULL
role1,754,161,NULL
role2,754,413,NULL
role3,754,422,NULL
role4,754,440,NULL
role5,754,24,NULL
role6,754,384,NULL
role8,754,304,NULL
role9,754,167,NULL
role10,754,151,NULL
role11,754,1,NULL
role0,755,131,NULL
role1,755,426,NULL
role2,755,410,NULL
role3,755,225,NULL
role4,755,293,NULL
role5,755,333,NULL
role6,755,293,NULL
role7,755,64,NULL
role8,755,182,NULL
role9,755,159,NULL
role10,755,131,NULL
role11,755,13,NULL
role12,755,415,NULL
role13,755,89,NULL
role14,755,156,NULL
role15,755,479,NULL
role0,756,115,NULL
role1,756,275,NULL
role2,756,364,NULL
role3,756,255,NULL
role4,756,353,NULL
role5,756,495,NULL
role6,756,405,NULL
role7,756,447,NULL
role8,756,111,NULL
role9,756,403,NULL
role10,756,338,NULL
role11,756,456,NULL
role12,756,412,NULL
role13,756,239,NULL
role14,756,365,NULL
role0,757,3,NULL
role1,757,309,NULL
role2,757,205,NULL
role3,757,300,NULL
role4,757,426,NULL
role5,757,257,NULL
role6,757,208,NULL
role7,757,228,NULL
role8,757,111,NULL
role9,757,59,NULL
role10,757,380,NULL
role11,757,414,NULL
role12,757,129,NULL
role13,757,290,NULL
role14,757,282,NULL
role15,757,176,NULL
role16,757,342,NULL
role17,757,66,NULL
role0,758,23,NULL
role1,758,134,NULL
role2,758,377,NULL
role3,758,283,NULL
role4,758,129,NULL
role5,758,285,NULL
role6,758,453,NULL
role7,758,255,NULL
role8,758,314,NULL
role9,758,286,NULL
role10,758,331,NULL
role0,759,237,NULL
role1,759,370,NULL
role2,759,20,NULL
role3,759,435,NULL
role4,759,176,NULL
role5,759,112,NULL
role6,759,243,NULL
role7,759,48,NULL
role8,759,201,NULL
role9,759,42,NULL
role10,759,290,NULL
role11,759,310,NULL
role12,759,468,NULL
role13,759,465,NULL
role14,759,223,NULL
role15,759,365,NULL
role16,759,188,NULL
role17,759,8,NULL
role0,760,299,NULL
role1,760,293,NULL
role2,760,301,NULL
role3,760,376,NULL
role4,760,353,NULL
role5,760,395,NULL
role6,760,254,NULL
role7,760,393,NULL
role8,760,181,NULL
role9,760,218,NULL
role10,760,331,NULL
role11,760,461,NULL
role12,760,359,NULL
role13,760,64,NULL
role14,760,394,NULL
role15,760,361,NULL
role16,760,329,NULL
role17,760,220,NULL
role18,760,173,NULL
role19,760,13,NULL
role20,760,178,NULL
role0,761,296,NULL
role1,761,119,NULL
role2,761,214,NULL
role3,761,466,NULL
role4,761,169,NULL
role5,761,168,NULL
role6,761,242,NULL
role7,761,273,NULL
role8,761,302,NULL
role9,761,284,NULL
role10,761,461,NULL
role11,761,402,NULL
role12,761,379,NULL
role13,761,277,NULL
role14,761,84,NULL
role15,761,427,NULL
role16,761,417,NULL
role17,761,179,NULL
role18,761,454,NULL
role19,761,419,NULL
role0,762,223,NULL
role1,762,139,NULL
role2,762,91,NULL
role3,762,319,NULL
role4,762,18,NULL
role5,762,293,NULL
role6,762,356,NULL
role7,762,323,NULL
role8,762,485,NULL
role9,762,148,NULL
role10,762,173,NULL
role11,762,424,NULL
role12,762,291,NULL
role13,762,489,NULL
role14,762,496,NULL
role15,762,256,NULL
role16,762,28,NULL
role17,762,379,NULL
role18,762,189,NULL
role19,762,227,NULL
role20,762,161,NULL
role21,762,477,NULL
role22,762,397,NULL
role23,762,370,NULL
role24,762,283,NULL
role25,762,105,NULL
role26,762,45,NULL
role27,762,157,NULL
role28,762,21,NULL
role29,762,110,NULL
role30,762,286,NULL
role0,763,183,NULL
role1,763,413,NULL
role2,763,465,NULL
role3,763,177,NULL
role4,763,148,NULL
role5,763,160,NULL
role6,763,170,NULL
role7,763,381,NULL
role8,763,189,NULL
role9,763,205,NULL
role10,763,441,NULL
role11,763,268,NULL
role12,763,12,NULL
role13,763,1,NULL
role0,764,327,NULL
role1,764,44,NULL
role2,764,112,NULL
role3,764,111,NULL
role4,764,216,NULL
role5,764,303,NULL
role6,764,347,NULL
role7,764,138,NULL
role8,764,107,NULL
role9,764,32,NULL
role10,764,332,NULL
role11,764,251,NULL
role12,764,497,NULL
role13,764,373,NULL
role14,764,225,NULL
role15,764,84,NULL
role16,764,74,NULL
role0,765,19,NULL
role1,765,361,NULL
role2,765,41,NULL
role3,765,89,NULL
role4,765,246,NULL
role5,765,309,NULL
role6,765,389,NULL
role7,765,214,NULL
role8,765,433,NULL
role9,765,157,NULL
role10,765,206,NULL
role11,765,368,NULL
role12,765,477,NULL
role0,766,49,NULL
role1,766,316,NULL
role2,766,172,NULL
role3,766,57,NULL
role4,766,79,NULL
role5,766,230,NULL
role6,766,123,NULL
role7,766,445,NULL
role8,766,316,NULL
role9,766,298,NULL
role10,766,110,NULL
role11,766,464,NULL
role12,766,456,NULL
role0,767,143,NULL
role1,767,120,NULL
role2,767,222,NULL
role3,767,453,NULL
role4,767,210,NULL
role5,767,284,NULL
role6,767,118,NULL
role7,767,296,NULL
role8,767,58,NULL
role9,767,28,NULL
role10,767,406,NULL
role11,767,460,NULL
role12,767,74,NULL
role13,767,64,NULL
role0,768,92,NULL
role1,768,317,NULL
role2,768,378,NULL
role3,768,98,NULL
role4,768,345,NULL
role5,768,47,NULL
role6,768,241,NULL
role7,768,416,NULL
role8,768,390,NULL
role9,768,384,NULL
role10,768,213,NULL
role11,768,188,NULL
role12,768,400,NULL
role13,768,103,NULL
role14,768,162,NULL
role0,769,31,NULL
role1,769,425,NULL
role2,769,454,NULL
role3,769,472,NULL
role4,769,194,NULL
role5,769,321,NULL
role6,769,19,NULL
role7,769,82,NULL
role8,769,375,NULL
role9,769,495,NULL
role0,770,251,NULL
role1,770,308,NULL
role2,770,252,NULL
role3,770,322,NULL
role4,770,300,NULL
role5,770,345,NULL
role6,770,98,NULL
role7,770,450,NULL
role8,770,446,NULL
role9,770,316,NULL
role10,770,57,NULL
role11,770,481,NULL
role12,770,353,NULL
role13,770,393,NULL
role14,770,277,NULL
role15,770,245,NULL
role16,770,87,NULL
role17,770,289,NULL
role18,770,152,NULL
role19,770,156,NULL
role20,770,254,NULL
role21,770,134,NULL
role22,770,34,NULL
role23,770,26,NULL
role24,770,493,NULL
role0,771,122,NULL
role1,771,26,NULL
role2,771,355,NULL
role3,771,329,NULL
role4,771,36,NULL
role5,771,267,NULL
role6,771,485,NULL
role7,771,350,NULL
role8,771,355,NULL
role9,771,484,NULL
role10,771,179,NULL
role11,771,104,NULL
role12,771,379,NULL
role13,771,382,NULL
role14,771,496,NULL
role15,771,171,NULL
role16,771,286,NULL
role0,772,243,NULL
role1,772,229,NULL
role2,772,294,NULL
role3,772,81,NULL
role4,772,61,NULL
role5,772,256,NULL
role6,772,102,NULL
role7,772,260,NULL
role8,772,383,NULL
role9,772,241,NULL
role10,772,96,NULL
role11,772,333,NULL
role12,772,180,NULL
role0,773,76,NULL
role1,773,407,NULL
role2,773,336,NULL
role3,773,16,NULL
role4,773,166,NULL
role5,773,170,NULL
role6,773,27,NULL
role7,773,490,NULL
role8,773,71,NULL
role9,773,396,NULL
role10,773,180,NULL
role11,773,76,NULL
role12,773,423,NULL
role13,773,258,NULL
role0,774,258,NULL
role1,774,377,NULL
role2,774,342,NULL
role3,774,272,NULL
role4,774,136,NULL
role5,774,423,NULL
role6,774,386,NULL
role7,774,105,NULL
role8,774,133,NULL
role9,774,92,NULL
role10,774,236,NULL
role11,774,66,NULL
role12,774,410,NULL
role13,774,139,NULL
role14,774,149,NULL
role15,774,143,NULL
role16,774,145,NULL
role17,774,423,NULL
role0,775,408,NULL
role1,775,279,NULL
role2,775,23,NULL
role3,775,64,NULL
role4,775,372,NULL
role5,775,201,NULL
role6,775,402,NULL
role7,775,500,NULL
role8,775,326,NULL
role9,775,87,NULL
role10,775,147,NULL
role11,775,5,NULL
role12,775,262,NULL
role13,775,83,NULL
role14,775,47,NULL
role15,775,60,NULL
role16,775,206,NULL
role17,775,228,NULL
role18,775,367,NULL
role0,776,374,NULL
role1,776,48,NULL
role2,776,89,NULL
role3,776,38,NULL
role4,776,221,NULL
role5,776,218,NULL
role6,776,152,NULL
role7,776,346,NULL
role8,776,64,NULL
role9,776,101,NULL
role10,776,12,NULL
role11,776,361,NULL
role12,776,136,NULL
role13,776,222,NULL
role0,777,336,NULL
role1,777,229,NULL
role2,777,360,NULL
role3,777,246,NULL
role4,777,175,NULL
role5,777,458,NULL
role6,777,449,NULL
role7,777,17,NULL
role8,777,406,NULL
role9,777,79,NULL
role10,777,237,NULL
role11,777,202,NULL
role12,777,121,NULL
role13,777,256,NULL
role14,777,36,NULL
role15,777,9,NULL
role16,777,277,NULL
role17,777,321,NULL
role0,778,344,NULL
role1,778,155,NULL
role2,778,443,NULL
role3,778,107,NULL
role4,778,254,NULL
role5,778,459,NULL
role6,778,386,NULL
role7,778,352,NULL
role8,778,54,NULL
role9,778,119,NULL
role10,778,159,NULL
role11,778,18,NULL
role12,778,463,NULL
role13,778,165,NULL
role14,778,470,NULL
role15,778,456,NULL
role16,778,307,NULL
role17,778,425,NULL
role0,779,328,NULL
role1,779,54,NULL
role2,779,22,NULL
role3,779,319,NULL
role4,779,263,NULL
role5,779,381,NULL
role6,779,466,NULL
role7,779,162,NULL
role8,779,193,NULL
role9,779,247,NULL
role10,779,199,NULL
role11,779,93,NULL
role12,779,15,NULL
role13,779,207,NULL
role14,779,362,NULL
role15,779,106,NULL
role16,779,392,NULL
role17,779,312,NULL
role18,779,27,NULL
role0,780,491,NULL
role1,780,292,NULL
role2,780,123,NULL
role3,780,391,NULL
role4,780,296,NULL
role5,780,167,NULL
role6,780,426,NULL
role7,780,458,NULL
role8,780,385,NULL
role9,780,444,NULL
role0,781,93,NULL
role1,781,465,NULL
role2,781,357,NULL
role3,781,77,NULL
role4,781,320,NULL
role5,781,18,NULL
role6,781,409,NULL
role7,781,34,NULL
role8,781,407,NULL
role9,781,328,NULL
role10,781,380,NULL
role11,781,498,NULL
role12,781,325,NULL
role13,781,104,NULL
role14,781,2,NULL
role15,781,310,NULL
role16,781,388,NULL
role17,781,444,NULL
role0,782,307,NULL
role1,782,3,NULL
role2,782,441,NULL
role3,782,135,NULL
role4,782,431,NULL
role5,782,151,NULL
role6,782,78,NULL
role7,782,379,NULL
role8,782,313,NULL
role9,782,60,NULL
role0,783,35,NULL
role1,783,128,NULL
role2,783,370,NULL
role3,783,10,NULL
role4,783,173,NULL
role5,783,310,NULL
role6,783,386,NULL
role7,783,143,NULL
role8,783,416,NULL
role9,783,450,NULL
role10,783,338,NULL
role11,783,327,NULL
role12,783,37,NULL
role13,783,57,NULL
role14,783,326,NULL
role15,783,112,NULL
role0,784,250,NULL
role1,784,402,NULL
role2,784,47,NULL
role3,784,167,NULL
role4,784,177,NULL
role5,784,414,NULL
role6,784,31,NULL
role7,784,380,NULL
role8,784,182,NULL
role9,784,201,NULL
role10,784,107,NULL
role11,784,288,NULL
role12,784,306,NULL
role13,784,216,NULL
role0,785,112,NULL
role1,785,149,NULL
role2,785,437,NULL
role3,785,12,NULL
role4,785,138,NULL
role5,785,42,NULL
role6,785,459,NULL
role7,785,457,NULL
role8,785,221,NULL
role9,785,376,NULL
role10,785,392,NULL
role11,785,74,NULL
role12,785,240,NULL
role13,785,26,NULL
role14,785,429,NULL
role15,785,68,NULL
role16,785,286,NULL
role0,786,305,NULL
role1,786,49,NULL
role2,786,285,NULL
role3,786,414,NULL
role4,786,259,NULL
role5,786,22,NULL
role6,786,324,NULL
role7,786,127,NULL
role8,786,151,NULL
role9,786,339,NULL
role10,786,39,NULL
role11,786,459,NULL
role12,786,269,NULL
role13,786,109,NULL
role0,787,29,NULL
role1,787,90,NULL
role2,787,160,NULL
role3,787,346,NULL
role4,787,476,NULL
role5,787,147,NULL
role6,787,347,NULL
role7,787,184,NULL
role8,787,89,NULL
role9,787,264,NULL
role10,787,464,NULL
role11,787,338,NULL
role0,788,348,NULL
role1,788,307,NULL
role2,788,438,NULL
role3,788,73,NULL
role4,788,166,NULL
role5,788,494,NULL
role6,788,402,NULL
role7,788,233,NULL
role8,788,472,NULL
role9,788,42,NULL
role10,788,237,NULL
role11,788,237,NULL
role12,788,106,NULL
role13,788,232,NULL
role14,788,250,NULL
role15,788,56,NULL
role0,789,151,NULL
role1,789,385,NULL
role2,789,204,NULL
role3,789,278,NULL
role4,789,51,NULL
role5,789,445,NULL
role6,789,184,NULL
role7,789,184,NULL
role8,789,443,NULL
role9,789,219,NULL
role10,789,332,NULL
role11,789,11,NULL
role12,789,394,NULL
role13,789,428,NULL
role0,790,309,NULL
role1,790,314,NULL
role2,790,148,NULL
role3,790,126,NULL
role4,790,102,NULL
role5,790,179,NULL
role6,790,435,NULL
role7,790,316,NULL
role8,790,178,NULL
role9,790,301,NULL
role10,790,293,NULL
role11,790,465,NULL
role0,791,26,NULL
role1,791,385,NULL
role2,791,371,NULL
role3,791,389,NULL
role4,791,156,NULL
role5,791,97,NULL
role6,791,158,NULL
role7,791,134,NULL
role8,791,205,NULL
role9,791,317,NULL
role10,791,221,NULL
role11,791,340,NULL
role12,791,13,NULL
role13,791,334,NULL
role0,792,257,NULL
role1,792,284,NULL
role2,792,430,NULL
role3,792,123,NULL
role4,792,169,NULL
role5,792,423,NULL
role6,792,237,NULL
role7,792,163,NULL
role8,792,430,NULL
role9,792,279,NULL
role10,792,177,NULL
role11,792,487,NULL
role12,792,194,NULL
role13,792,278,NULL
role14,792,433,NULL
role0,793,473,NULL
role1,793,290,NULL
role2,793,273,NULL
role3,793,213,NULL
role4,793,276,NULL
role5,793,128,NULL
role6,793,484,NULL
role7,793,134,NULL
role8,793,214,NULL
role9,793,434,NULL
role10,793,196,NULL
role11,793,376,NULL
role12,793,463,NULL
role13,793,192,NULL
role14,793,275,NULL
role15,793,352,NULL
role0,794,186,NULL
role1,794,430,NULL
role2,794,453,NULL
role3,794,288,NULL
role4,794,372,NULL
role5,794,198,NULL
role6,794,339,NULL
role7,794,252,NULL
role8,794,211,NULL
role9,794,54,NULL
role10,794,263,NULL
role11,794,347,NULL
role12,794,462,NULL
role13,794,461,NULL
role14,794,353,NULL
role15,794,171,NULL
role16,794,124,NULL
role0,795,85,NULL
role1,795,134,NULL
role2,795,198,NULL
role3,795,268,NULL
role4,795,311,NULL
role5,795,309,NULL
