role,id_film,id_actor,id_serie
role3,4367,381,NULL
role4,4367,155,NULL
role5,4367,4,NULL
role6,4367,67,NULL
role7,4367,192,NULL
role8,4367,480,NULL
role9,4367,486,NULL
role10,4367,107,NULL
role11,4367,130,NULL
role12,4367,213,NULL
role13,4367,468,NULL
role0,4368,442,NULL
role1,4368,127,NULL
role2,4368,250,NULL
role3,4368,237,NULL
role4,4368,196,NULL
role5,4368,346,NULL
role6,4368,65,NULL
role7,4368,381,NULL
role8,4368,339,NULL
role9,4368,488,NULL
role10,4368,244,NULL
role11,4368,58,NULL
role12,4368,32,NULL
role13,4368,400,NULL
role14,4368,348,NULL
role15,4368,419,NULL
role16,4368,117,NULL
role0,4369,260,NULL
role1,4369,211,NULL
role2,4369,160,NULL
role3,4369,237,NULL
role4,4369,54,NULL
role5,4369,270,NULL
role6,4369,181,NULL
role7,4369,303,NULL
role8,4369,45,NULL
role9,4369,198,NULL
role10,4369,382,NULL
role11,4369,93,NULL
role12,4369,277,NULL
role13,4369,485,NULL
role14,4369,449,NULL
role15,4369,407,NULL
role16,4369,300,NULL
role0,4370,438,NULL
role1,4370,47,NULL
role2,4370,98,NULL
role3,4370,425,NULL
role4,4370,129,NULL
role5,4370,10,NULL
role6,4370,61,NULL
role7,4370,456,NULL
role8,4370,286,NULL
role9,4370,438,NULL
role10,4370,407,NULL
role11,4370,230,NULL
role12,4370,113,NULL
role0,4371,392,NULL
role1,4371,138,NULL
role2,4371,194,NULL
role3,4371,141,NULL
role4,4371,361,NULL
role5,4371,445,NULL
role6,4371,249,NULL
role7,4371,422,NULL
role8,4371,411,NULL
role9,4371,213,NULL
role10,4371,31,NULL
role11,4371,64,NULL
role0,4372,136,NULL
role1,4372,116,NULL
role2,4372,108,NULL
role3,4372,370,NULL
role4,4372,14,NULL
role5,4372,124,NULL
role6,4372,183,NULL
role7,4372,293,NULL
role8,4372,276,NULL
role9,4372,122,NULL
role10,4372,221,NULL
role11,4372,203,NULL
role12,4372,129,NULL
role13,4372,313,NULL
role14,4372,81,NULL
role15,4372,266,NULL
role16,4372,393,NULL
role17,4372,187,NULL
role0,4373,92,NULL
role1,4373,462,NULL
role2,4373,176,NULL
role3,4373,469,NULL
role4,4373,330,NULL
role5,4373,101,NULL
role6,4373,225,NULL
role7,4373,434,NULL
role8,4373,118,NULL
role9,4373,484,NULL
role10,4373,349,NULL
role11,4373,40,NULL
role12,4373,40,NULL
role13,4373,208,NULL
role14,4373,189,NULL
role15,4373,456,NULL
role16,4373,117,NULL
role17,4373,114,NULL
role18,4373,464,NULL
role19,4373,219,NULL
role20,4373,118,NULL
role21,4373,330,NULL
role0,4374,306,NULL
role1,4374,262,NULL
role2,4374,214,NULL
role3,4374,398,NULL
role4,4374,242,NULL
role5,4374,24,NULL
role6,4374,126,NULL
role7,4374,428,NULL
role8,4374,8,NULL
role9,4374,374,NULL
role10,4374,260,NULL
role11,4374,460,NULL
role12,4374,244,NULL
role13,4374,362,NULL
role14,4374,91,NULL
role0,4375,365,NULL
role1,4375,403,NULL
role2,4375,324,NULL
role3,4375,353,NULL
role4,4375,36,NULL
role5,4375,7,NULL
role6,4375,8,NULL
role7,4375,68,NULL
role8,4375,169,NULL
role9,4375,35,NULL
role10,4375,105,NULL
role11,4375,412,NULL
role12,4375,14,NULL
role13,4375,386,NULL
role14,4375,147,NULL
role15,4375,7,NULL
role16,4375,190,NULL
role17,4375,377,NULL
role18,4375,208,NULL
role19,4375,10,NULL
role20,4375,254,NULL
role21,4375,456,NULL
role22,4375,301,NULL
role23,4375,379,NULL
role24,4375,438,NULL
role25,4375,320,NULL
role26,4375,2,NULL
role27,4375,329,NULL
role0,4376,40,NULL
role1,4376,356,NULL
role2,4376,57,NULL
role3,4376,494,NULL
role4,4376,403,NULL
role5,4376,19,NULL
role6,4376,41,NULL
role7,4376,266,NULL
role8,4376,495,NULL
role9,4376,265,NULL
role10,4376,89,NULL
role11,4376,270,NULL
role12,4376,413,NULL
role13,4376,397,NULL
role14,4376,69,NULL
role15,4376,199,NULL
role16,4376,357,NULL
role17,4376,409,NULL
role18,4376,463,NULL
role0,4377,444,NULL
role1,4377,56,NULL
role2,4377,49,NULL
role3,4377,295,NULL
role4,4377,271,NULL
role5,4377,393,NULL
role6,4377,476,NULL
role7,4377,257,NULL
role8,4377,98,NULL
role9,4377,492,NULL
role10,4377,132,NULL
role11,4377,72,NULL
role12,4377,145,NULL
role13,4377,256,NULL
role14,4377,266,NULL
role15,4377,78,NULL
role16,4377,149,NULL
role0,4378,378,NULL
role1,4378,472,NULL
role2,4378,138,NULL
role3,4378,28,NULL
role4,4378,99,NULL
role5,4378,264,NULL
role6,4378,388,NULL
role7,4378,439,NULL
role8,4378,478,NULL
role9,4378,268,NULL
role10,4378,246,NULL
role11,4378,37,NULL
role12,4378,413,NULL
role13,4378,84,NULL
role14,4378,469,NULL
role15,4378,274,NULL
role16,4378,420,NULL
role17,4378,414,NULL
role18,4378,223,NULL
role19,4378,324,NULL
role0,4379,144,NULL
role1,4379,396,NULL
role2,4379,64,NULL
role3,4379,439,NULL
role4,4379,458,NULL
role5,4379,283,NULL
role6,4379,89,NULL
role7,4379,221,NULL
role8,4379,183,NULL
role9,4379,316,NULL
role10,4379,140,NULL
role11,4379,246,NULL
role12,4379,262,NULL
role13,4379,35,NULL
role14,4379,17,NULL
role0,4380,103,NULL
role1,4380,330,NULL
role2,4380,67,NULL
role3,4380,486,NULL
role4,4380,20,NULL
role5,4380,147,NULL
role6,4380,220,NULL
role7,4380,339,NULL
role8,4380,59,NULL
role9,4380,410,NULL
role10,4380,58,NULL
role11,4380,499,NULL
role12,4380,251,NULL
role13,4380,140,NULL
role14,4380,359,NULL
role15,4380,189,NULL
role16,4380,146,NULL
role17,4380,114,NULL
role18,4380,289,NULL
role0,4381,258,NULL
role1,4381,72,NULL
role2,4381,320,NULL
role3,4381,328,NULL
role4,4381,96,NULL
role5,4381,170,NULL
role6,4381,279,NULL
role7,4381,384,NULL
role8,4381,134,NULL
role9,4381,208,NULL
role10,4381,380,NULL
role11,4381,378,NULL
role12,4381,296,NULL
role13,4381,60,NULL
role14,4381,78,NULL
role15,4381,306,NULL
role16,4381,301,NULL
role17,4381,43,NULL
role18,4381,313,NULL
role19,4381,365,NULL
role20,4381,95,NULL
role21,4381,80,NULL
role22,4381,434,NULL
role23,4381,48,NULL
role24,4381,173,NULL
role25,4381,358,NULL
role26,4381,458,NULL
role0,4382,265,NULL
role1,4382,194,NULL
role2,4382,37,NULL
role3,4382,292,NULL
role4,4382,237,NULL
role5,4382,210,NULL
role6,4382,467,NULL
role7,4382,276,NULL
role8,4382,267,NULL
role9,4382,275,NULL
role10,4382,369,NULL
role11,4382,409,NULL
role0,4383,63,NULL
role1,4383,300,NULL
role2,4383,422,NULL
role3,4383,300,NULL
role4,4383,36,NULL
role5,4383,421,NULL
role6,4383,69,NULL
role7,4383,270,NULL
role8,4383,201,NULL
role9,4383,252,NULL
role10,4383,234,NULL
role11,4383,481,NULL
role12,4383,465,NULL
role13,4383,351,NULL
role0,4384,237,NULL
role1,4384,208,NULL
role2,4384,297,NULL
role3,4384,230,NULL
role4,4384,357,NULL
role5,4384,161,NULL
role6,4384,349,NULL
role7,4384,227,NULL
role8,4384,133,NULL
role9,4384,270,NULL
role10,4384,15,NULL
role11,4384,312,NULL
role12,4384,482,NULL
role0,4385,340,NULL
role1,4385,303,NULL
role2,4385,244,NULL
role3,4385,329,NULL
role4,4385,451,NULL
role5,4385,418,NULL
role6,4385,269,NULL
role7,4385,317,NULL
role8,4385,280,NULL
role9,4385,231,NULL
role10,4385,198,NULL
role11,4385,306,NULL
role12,4385,207,NULL
role13,4385,350,NULL
role14,4385,364,NULL
role15,4385,407,NULL
role16,4385,449,NULL
role0,4386,353,NULL
role1,4386,445,NULL
role2,4386,432,NULL
role3,4386,476,NULL
role4,4386,63,NULL
role5,4386,471,NULL
role6,4386,281,NULL
role7,4386,433,NULL
role8,4386,252,NULL
role9,4386,393,NULL
role10,4386,497,NULL
role11,4386,254,NULL
role12,4386,198,NULL
role13,4386,420,NULL
role14,4386,201,NULL
role15,4386,141,NULL
role16,4386,301,NULL
role17,4386,39,NULL
role0,4387,189,NULL
role1,4387,322,NULL
role2,4387,325,NULL
role3,4387,339,NULL
role4,4387,312,NULL
role5,4387,467,NULL
role6,4387,299,NULL
role7,4387,443,NULL
role8,4387,244,NULL
role9,4387,25,NULL
role10,4387,262,NULL
role11,4387,181,NULL
role12,4387,351,NULL
role13,4387,204,NULL
role14,4387,83,NULL
role15,4387,193,NULL
role0,4388,39,NULL
role1,4388,401,NULL
role2,4388,377,NULL
role3,4388,59,NULL
role4,4388,129,NULL
role5,4388,202,NULL
role6,4388,152,NULL
role7,4388,265,NULL
role8,4388,129,NULL
role9,4388,115,NULL
role10,4388,451,NULL
role0,4389,235,NULL
role1,4389,57,NULL
role2,4389,374,NULL
role3,4389,411,NULL
role4,4389,208,NULL
role5,4389,294,NULL
role6,4389,94,NULL
role7,4389,119,NULL
role8,4389,257,NULL
role9,4389,67,NULL
role10,4389,434,NULL
role11,4389,167,NULL
role12,4389,254,NULL
role13,4389,59,NULL
role14,4389,351,NULL
role15,4389,95,NULL
role16,4389,305,NULL
role17,4389,426,NULL
role0,4390,352,NULL
role1,4390,262,NULL
role2,4390,281,NULL
role3,4390,134,NULL
role4,4390,65,NULL
role5,4390,15,NULL
role6,4390,195,NULL
role7,4390,419,NULL
role8,4390,21,NULL
role9,4390,470,NULL
role10,4390,180,NULL
role11,4390,158,NULL
role0,4391,410,NULL
role1,4391,144,NULL
role2,4391,59,NULL
role3,4391,435,NULL
role4,4391,13,NULL
role5,4391,228,NULL
role6,4391,489,NULL
role7,4391,91,NULL
role8,4391,384,NULL
role9,4391,279,NULL
role10,4391,80,NULL
role11,4391,283,NULL
role0,4392,92,NULL
role1,4392,324,NULL
role2,4392,29,NULL
role3,4392,415,NULL
role4,4392,149,NULL
role5,4392,119,NULL
role6,4392,153,NULL
role7,4392,342,NULL
role8,4392,95,NULL
role9,4392,395,NULL
role10,4392,245,NULL
role11,4392,456,NULL
role12,4392,76,NULL
role13,4392,119,NULL
role14,4392,149,NULL
role15,4392,138,NULL
role16,4392,241,NULL
role17,4392,4,NULL
role18,4392,445,NULL
role0,4393,232,NULL
role1,4393,493,NULL
role2,4393,61,NULL
role3,4393,200,NULL
role4,4393,380,NULL
role5,4393,88,NULL
role6,4393,476,NULL
role7,4393,345,NULL
role8,4393,202,NULL
role9,4393,472,NULL
role10,4393,208,NULL
role11,4393,489,NULL
role12,4393,65,NULL
role13,4393,359,NULL
role14,4393,69,NULL
role0,4394,271,NULL
role1,4394,193,NULL
role2,4394,428,NULL
role3,4394,6,NULL
role4,4394,369,NULL
role5,4394,138,NULL
role6,4394,374,NULL
role7,4394,467,NULL
role8,4394,169,NULL
role9,4394,8,NULL
role10,4394,146,NULL
role11,4394,253,NULL
role12,4394,491,NULL
role13,4394,133,NULL
role0,4395,144,NULL
role1,4395,493,NULL
role2,4395,439,NULL
role3,4395,351,NULL
role4,4395,70,NULL
role5,4395,452,NULL
role6,4395,380,NULL
role7,4395,354,NULL
role8,4395,323,NULL
role9,4395,112,NULL
role10,4395,200,NULL
role11,4395,196,NULL
role12,4395,79,NULL
role13,4395,477,NULL
role0,4396,165,NULL
role1,4396,124,NULL
role2,4396,318,NULL
role3,4396,490,NULL
role4,4396,133,NULL
role5,4396,155,NULL
role6,4396,120,NULL
role7,4396,121,NULL
role8,4396,314,NULL
role9,4396,177,NULL
role10,4396,310,NULL
role11,4396,232,NULL
role12,4396,454,NULL
role13,4396,425,NULL
role0,4397,19,NULL
role1,4397,118,NULL
role2,4397,402,NULL
role3,4397,162,NULL
role4,4397,389,NULL
role5,4397,226,NULL
role6,4397,449,NULL
role7,4397,340,NULL
role8,4397,408,NULL
role9,4397,229,NULL
role10,4397,36,NULL
role11,4397,217,NULL
role12,4397,215,NULL
role13,4397,448,NULL
role14,4397,24,NULL
role15,4397,1,NULL
role16,4397,382,NULL
role17,4397,257,NULL
role18,4397,410,NULL
role19,4397,46,NULL
role20,4397,494,NULL
role0,4398,270,NULL
role1,4398,27,NULL
role2,4398,23,NULL
role3,4398,55,NULL
role4,4398,128,NULL
role5,4398,219,NULL
role6,4398,185,NULL
role7,4398,125,NULL
role8,4398,355,NULL
role9,4398,133,NULL
role10,4398,52,NULL
role11,4398,320,NULL
role12,4398,277,NULL
role13,4398,378,NULL
role14,4398,148,NULL
role15,4398,403,NULL
role16,4398,258,NULL
role17,4398,496,NULL
role18,4398,113,NULL
role19,4398,437,NULL
role20,4398,156,NULL
role21,4398,412,NULL
role22,4398,246,NULL
role23,4398,57,NULL
role24,4398,447,NULL
role0,4399,222,NULL
role1,4399,129,NULL
role2,4399,130,NULL
role3,4399,275,NULL
role4,4399,400,NULL
role5,4399,176,NULL
role6,4399,305,NULL
role7,4399,32,NULL
role8,4399,401,NULL
role9,4399,349,NULL
role10,4399,33,NULL
role11,4399,69,NULL
role0,4400,203,NULL
role1,4400,275,NULL
role2,4400,199,NULL
role3,4400,178,NULL
role4,4400,46,NULL
role5,4400,110,NULL
role6,4400,88,NULL
role7,4400,6,NULL
role8,4400,124,NULL
role9,4400,146,NULL
role10,4400,108,NULL
role11,4400,72,NULL
role12,4400,337,NULL
role13,4400,22,NULL
role14,4400,251,NULL
role15,4400,440,NULL
role16,4400,283,NULL
role17,4400,175,NULL
role18,4400,452,NULL
role19,4400,304,NULL
role0,4401,57,NULL
role1,4401,245,NULL
role2,4401,249,NULL
role3,4401,390,NULL
role4,4401,354,NULL
role5,4401,266,NULL
role6,4401,5,NULL
role7,4401,454,NULL
role8,4401,209,NULL
role9,4401,53,NULL
role10,4401,448,NULL
role11,4401,483,NULL
role12,4401,207,NULL
role13,4401,328,NULL
role14,4401,432,NULL
role15,4401,41,NULL
role16,4401,493,NULL
role17,4401,453,NULL
role18,4401,194,NULL
role19,4401,58,NULL
role20,4401,471,NULL
role21,4401,57,NULL
role0,4402,268,NULL
role1,4402,334,NULL
role2,4402,52,NULL
role3,4402,247,NULL
role4,4402,391,NULL
role5,4402,66,NULL
role6,4402,453,NULL
role7,4402,281,NULL
role8,4402,231,NULL
role9,4402,464,NULL
role10,4402,167,NULL
role11,4402,150,NULL
role12,4402,465,NULL
role13,4402,223,NULL
role14,4402,141,NULL
role15,4402,332,NULL
role16,4402,112,NULL
role17,4402,34,NULL
role18,4402,34,NULL
role19,4402,228,NULL
role20,4402,124,NULL
role0,4403,482,NULL
role1,4403,288,NULL
role2,4403,121,NULL
role3,4403,463,NULL
role4,4403,234,NULL
role5,4403,197,NULL
role6,4403,171,NULL
role7,4403,92,NULL
role8,4403,373,NULL
role9,4403,176,NULL
role10,4403,95,NULL
role11,4403,308,NULL
role12,4403,201,NULL
role13,4403,452,NULL
role14,4403,9,NULL
role15,4403,17,NULL
role16,4403,294,NULL
role17,4403,324,NULL
role18,4403,469,NULL
role19,4403,284,NULL
role20,4403,481,NULL
role21,4403,398,NULL
role22,4403,287,NULL
role23,4403,129,NULL
role0,4404,435,NULL
role1,4404,19,NULL
role2,4404,342,NULL
role3,4404,189,NULL
role4,4404,446,NULL
role5,4404,446,NULL
role6,4404,385,NULL
role7,4404,39,NULL
role8,4404,414,NULL
role9,4404,304,NULL
role10,4404,477,NULL
role11,4404,297,NULL
role12,4404,314,NULL
role13,4404,106,NULL
role14,4404,318,NULL
role15,4404,20,NULL
role16,4404,93,NULL
role17,4404,191,NULL
role18,4404,319,NULL
role19,4404,457,NULL
role20,4404,361,NULL
role21,4404,372,NULL
role22,4404,287,NULL
role23,4404,354,NULL
role24,4404,292,NULL
role25,4404,332,NULL
role0,4405,347,NULL
role1,4405,392,NULL
role2,4405,292,NULL
role3,4405,408,NULL
role4,4405,185,NULL
role5,4405,203,NULL
role6,4405,53,NULL
role7,4405,91,NULL
role8,4405,378,NULL
role9,4405,411,NULL
role10,4405,472,NULL
role11,4405,17,NULL
role12,4405,24,NULL
role13,4405,62,NULL
role14,4405,275,NULL
role15,4405,462,NULL
role16,4405,361,NULL
role17,4405,386,NULL
role18,4405,300,NULL
role19,4405,286,NULL
role20,4405,159,NULL
role0,4406,67,NULL
role1,4406,178,NULL
role2,4406,268,NULL
role3,4406,487,NULL
role4,4406,115,NULL
role5,4406,314,NULL
role6,4406,350,NULL
role7,4406,288,NULL
role8,4406,179,NULL
role9,4406,298,NULL
role10,4406,413,NULL
role11,4406,372,NULL
role12,4406,399,NULL
role13,4406,465,NULL
role14,4406,42,NULL
role15,4406,187,NULL
role16,4406,451,NULL
role17,4406,81,NULL
role0,4407,495,NULL
role1,4407,201,NULL
role2,4407,476,NULL
role3,4407,195,NULL
role4,4407,280,NULL
role5,4407,467,NULL
role6,4407,60,NULL
role7,4407,268,NULL
role8,4407,303,NULL
role9,4407,95,NULL
role10,4407,108,NULL
role11,4407,350,NULL
role12,4407,379,NULL
role13,4407,8,NULL
role14,4407,268,NULL
role15,4407,161,NULL
role16,4407,372,NULL
role17,4407,165,NULL
role18,4407,423,NULL
role19,4407,401,NULL
role20,4407,326,NULL
role21,4407,200,NULL
role22,4407,299,NULL
role23,4407,232,NULL
role24,4407,16,NULL
role25,4407,423,NULL
role26,4407,470,NULL
role0,4408,489,NULL
role1,4408,149,NULL
role2,4408,433,NULL
role3,4408,59,NULL
role4,4408,347,NULL
role5,4408,341,NULL
role6,4408,96,NULL
role7,4408,189,NULL
role8,4408,496,NULL
role9,4408,232,NULL
role10,4408,202,NULL
role0,4409,5,NULL
role1,4409,453,NULL
role2,4409,187,NULL
role3,4409,34,NULL
role4,4409,412,NULL
role5,4409,444,NULL
role6,4409,216,NULL
role7,4409,62,NULL
role8,4409,473,NULL
role9,4409,226,NULL
role10,4409,106,NULL
role11,4409,380,NULL
role12,4409,342,NULL
role13,4409,410,NULL
role14,4409,288,NULL
role15,4409,267,NULL
role16,4409,182,NULL
role0,4410,497,NULL
role1,4410,207,NULL
role2,4410,250,NULL
role3,4410,491,NULL
role4,4410,290,NULL
role5,4410,257,NULL
role6,4410,49,NULL
role7,4410,461,NULL
role8,4410,258,NULL
role9,4410,168,NULL
role10,4410,5,NULL
role11,4410,490,NULL
role12,4410,72,NULL
role13,4410,219,NULL
role14,4410,453,NULL
role15,4410,148,NULL
role16,4410,465,NULL
role17,4410,197,NULL
role18,4410,228,NULL
role0,4411,27,NULL
role1,4411,259,NULL
role2,4411,375,NULL
role3,4411,129,NULL
role4,4411,498,NULL
role5,4411,136,NULL
role6,4411,185,NULL
role7,4411,321,NULL
role8,4411,454,NULL
role9,4411,242,NULL
role10,4411,231,NULL
role11,4411,75,NULL
role12,4411,486,NULL
role0,4412,44,NULL
role1,4412,294,NULL
role2,4412,199,NULL
role3,4412,176,NULL
role4,4412,108,NULL
role5,4412,73,NULL
role6,4412,185,NULL
role7,4412,239,NULL
role8,4412,279,NULL
role9,4412,254,NULL
role10,4412,40,NULL
role11,4412,134,NULL
role12,4412,219,NULL
role13,4412,174,NULL
role14,4412,226,NULL
role15,4412,180,NULL
role16,4412,347,NULL
role17,4412,61,NULL
role18,4412,101,NULL
role0,4413,379,NULL
role1,4413,431,NULL
role2,4413,340,NULL
role3,4413,130,NULL
role4,4413,280,NULL
role5,4413,341,NULL
role6,4413,85,NULL
role7,4413,439,NULL
role8,4413,219,NULL
role9,4413,90,NULL
role10,4413,136,NULL
role11,4413,72,NULL
role12,4413,209,NULL
role13,4413,213,NULL
role14,4413,472,NULL
role15,4413,105,NULL
role16,4413,478,NULL
role17,4413,237,NULL
role0,4414,372,NULL
role1,4414,86,NULL
role2,4414,231,NULL
role3,4414,344,NULL
role4,4414,271,NULL
role5,4414,293,NULL
role6,4414,175,NULL
role7,4414,300,NULL
role8,4414,472,NULL
role9,4414,344,NULL
role10,4414,440,NULL
role11,4414,98,NULL
role12,4414,174,NULL
role13,4414,76,NULL
role14,4414,173,NULL
role0,4415,281,NULL
role1,4415,174,NULL
role2,4415,124,NULL
role3,4415,291,NULL
role4,4415,398,NULL
role5,4415,2,NULL
role6,4415,211,NULL
role7,4415,266,NULL
role8,4415,39,NULL
role9,4415,19,NULL
role10,4415,53,NULL
role11,4415,80,NULL
role12,4415,423,NULL
role13,4415,133,NULL
role14,4415,447,NULL
role15,4415,485,NULL
role16,4415,185,NULL
role0,4416,291,NULL
role1,4416,311,NULL
role2,4416,25,NULL
role3,4416,123,NULL
role4,4416,218,NULL
role5,4416,180,NULL
role6,4416,290,NULL
role7,4416,120,NULL
role8,4416,351,NULL
role9,4416,17,NULL
role10,4416,367,NULL
role11,4416,453,NULL
role12,4416,151,NULL
role0,4417,217,NULL
role1,4417,259,NULL
role2,4417,346,NULL
role3,4417,459,NULL
role4,4417,238,NULL
role5,4417,86,NULL
role6,4417,497,NULL
role7,4417,325,NULL
role8,4417,240,NULL
role9,4417,31,NULL
role10,4417,448,NULL
role11,4417,145,NULL
role12,4417,275,NULL
role13,4417,409,NULL
role0,4418,149,NULL
role1,4418,430,NULL
role2,4418,397,NULL
role3,4418,56,NULL
role4,4418,330,NULL
role5,4418,63,NULL
role6,4418,160,NULL
role7,4418,101,NULL
role8,4418,101,NULL
role9,4418,133,NULL
role10,4418,244,NULL
role11,4418,228,NULL
role12,4418,454,NULL
role13,4418,491,NULL
role0,4419,122,NULL
role1,4419,69,NULL
role2,4419,19,NULL
role3,4419,109,NULL
role4,4419,112,NULL
role5,4419,56,NULL
role6,4419,388,NULL
role7,4419,100,NULL
role8,4419,499,NULL
role9,4419,438,NULL
role10,4419,104,NULL
role11,4419,439,NULL
role0,4420,328,NULL
role1,4420,483,NULL
role2,4420,153,NULL
role3,4420,330,NULL
role4,4420,409,NULL
role5,4420,326,NULL
role6,4420,254,NULL
role7,4420,102,NULL
role8,4420,362,NULL
role9,4420,185,NULL
role10,4420,361,NULL
role11,4420,63,NULL
role12,4420,13,NULL
role0,4421,214,NULL
role1,4421,339,NULL
role2,4421,40,NULL
role3,4421,467,NULL
role4,4421,251,NULL
role5,4421,285,NULL
role6,4421,426,NULL
role7,4421,459,NULL
role8,4421,114,NULL
role9,4421,443,NULL
role10,4421,422,NULL
role11,4421,82,NULL
role12,4421,361,NULL
role13,4421,195,NULL
role14,4421,440,NULL
role15,4421,173,NULL
role0,4422,396,NULL
role1,4422,7,NULL
role2,4422,25,NULL
role3,4422,377,NULL
role4,4422,115,NULL
role5,4422,231,NULL
role6,4422,500,NULL
role7,4422,332,NULL
role8,4422,477,NULL
role9,4422,461,NULL
role10,4422,406,NULL
role11,4422,428,NULL
role12,4422,88,NULL
role13,4422,454,NULL
role14,4422,42,NULL
role15,4422,486,NULL
role16,4422,84,NULL
role17,4422,343,NULL
role18,4422,68,NULL
role19,4422,483,NULL
role20,4422,314,NULL
role21,4422,139,NULL
role22,4422,63,NULL
role0,4423,460,NULL
role1,4423,20,NULL
role2,4423,364,NULL
role3,4423,33,NULL
role4,4423,446,NULL
role5,4423,24,NULL
role6,4423,197,NULL
role7,4423,117,NULL
role8,4423,326,NULL
role9,4423,498,NULL
role10,4423,489,NULL
role11,4423,21,NULL
role12,4423,97,NULL
role13,4423,79,NULL
role14,4423,404,NULL
role15,4423,381,NULL
role0,4424,165,NULL
role1,4424,197,NULL
role2,4424,353,NULL
role3,4424,316,NULL
role4,4424,407,NULL
role5,4424,179,NULL
role6,4424,55,NULL
role7,4424,46,NULL
role8,4424,46,NULL
role9,4424,454,NULL
role10,4424,447,NULL
role11,4424,461,NULL
role12,4424,318,NULL
role13,4424,100,NULL
role14,4424,341,NULL
role0,4425,169,NULL
role1,4425,454,NULL
role2,4425,276,NULL
role3,4425,64,NULL
role4,4425,260,NULL
role5,4425,496,NULL
role6,4425,119,NULL
role7,4425,201,NULL
role8,4425,80,NULL
role9,4425,111,NULL
role10,4425,12,NULL
role11,4425,117,NULL
role12,4425,183,NULL
role13,4425,25,NULL
role14,4425,141,NULL
role15,4425,306,NULL
role16,4425,134,NULL
role0,4426,295,NULL
role1,4426,248,NULL
role2,4426,242,NULL
role3,4426,496,NULL
role4,4426,250,NULL
role5,4426,79,NULL
role6,4426,253,NULL
role7,4426,51,NULL
role8,4426,488,NULL
role9,4426,389,NULL
role10,4426,297,NULL
role11,4426,184,NULL
role0,4427,131,NULL
role1,4427,20,NULL
role2,4427,425,NULL
role3,4427,234,NULL
role4,4427,265,NULL
role5,4427,386,NULL
role6,4427,117,NULL
role7,4427,292,NULL
role8,4427,443,NULL
role9,4427,143,NULL
role10,4427,396,NULL
role11,4427,171,NULL
role12,4427,236,NULL
role13,4427,425,NULL
role14,4427,350,NULL
role0,4428,424,NULL
role1,4428,459,NULL
role2,4428,247,NULL
role3,4428,189,NULL
role4,4428,336,NULL
role5,4428,127,NULL
role6,4428,91,NULL
role7,4428,2,NULL
role8,4428,357,NULL
role9,4428,104,NULL
role10,4428,244,NULL
role11,4428,286,NULL
role12,4428,55,NULL
role13,4428,233,NULL
role14,4428,134,NULL
role15,4428,369,NULL
role16,4428,430,NULL
role17,4428,77,NULL
role0,4429,294,NULL
role1,4429,344,NULL
role2,4429,464,NULL
role3,4429,258,NULL
role4,4429,359,NULL
role5,4429,257,NULL
role6,4429,390,NULL
role7,4429,86,NULL
role8,4429,320,NULL
role9,4429,231,NULL
role10,4429,477,NULL
role11,4429,95,NULL
role12,4429,385,NULL
role13,4429,22,NULL
role0,4430,396,NULL
role1,4430,164,NULL
role2,4430,429,NULL
role3,4430,72,NULL
role4,4430,149,NULL
role5,4430,89,NULL
role6,4430,303,NULL
role7,4430,350,NULL
role8,4430,279,NULL
role9,4430,13,NULL
role10,4430,112,NULL
role11,4430,424,NULL
role12,4430,439,NULL
role13,4430,411,NULL
role14,4430,257,NULL
role15,4430,226,NULL
role16,4430,342,NULL
role0,4431,215,NULL
role1,4431,485,NULL
role2,4431,172,NULL
role3,4431,246,NULL
role4,4431,425,NULL
role5,4431,32,NULL
role6,4431,131,NULL
role7,4431,375,NULL
role8,4431,121,NULL
role9,4431,29,NULL
role10,4431,29,NULL
role11,4431,240,NULL
role12,4431,283,NULL
role13,4431,177,NULL
role14,4431,286,NULL
role15,4431,349,NULL
role16,4431,166,NULL
role0,4432,356,NULL
role1,4432,247,NULL
role2,4432,145,NULL
role3,4432,133,NULL
role4,4432,107,NULL
role5,4432,240,NULL
role6,4432,294,NULL
role7,4432,157,NULL
role8,4432,393,NULL
role9,4432,214,NULL
role10,4432,99,NULL
role11,4432,78,NULL
role12,4432,219,NULL
role13,4432,398,NULL
role14,4432,328,NULL
role15,4432,458,NULL
role16,4432,467,NULL
role17,4432,162,NULL
role0,4433,396,NULL
role1,4433,437,NULL
role2,4433,500,NULL
role3,4433,3,NULL
role4,4433,435,NULL
role5,4433,342,NULL
role6,4433,466,NULL
role7,4433,62,NULL
role8,4433,144,NULL
role9,4433,447,NULL
role10,4433,407,NULL
role11,4433,404,NULL
role12,4433,22,NULL
role13,4433,411,NULL
role14,4433,295,NULL
role15,4433,78,NULL
role16,4433,147,NULL
role0,4434,272,NULL
role1,4434,385,NULL
role2,4434,84,NULL
role3,4434,295,NULL
role4,4434,343,NULL
role5,4434,178,NULL
role6,4434,92,NULL
role7,4434,311,NULL
role8,4434,466,NULL
role9,4434,232,NULL
role10,4434,283,NULL
role11,4434,357,NULL
role12,4434,123,NULL
role13,4434,26,NULL
role14,4434,35,NULL
role15,4434,420,NULL
role16,4434,5,NULL
role17,4434,129,NULL
role18,4434,289,NULL
role19,4434,303,NULL
role20,4434,114,NULL
role21,4434,291,NULL
role22,4434,69,NULL
role0,4435,296,NULL
role1,4435,59,NULL
role2,4435,294,NULL
role3,4435,349,NULL
role4,4435,436,NULL
role5,4435,341,NULL
